id,para_id,label,title,abstract
857,6,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus)."," p cells represented a smaller proportion of all ganglion cells in the nasal quadrant than in other quadrants, and their numbers increased towards central retinal regions. the m cell coverage factor ranged from 5 to 12 and the p cell coverage factor ranged from 1 to 3 in the nasal quadrant and from 5 to 12 in the other quadrants"
858,7,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus)."," these results show that central and peripheral retinal regions differ in terms of cell class proportions and dendritic coverage, and their properties do not result from simply scaling down cell density. therefore, differences in functional properties between central and peripheral vision should take these distinct regional retinal characteristics into account"
859,8,15564319,"density, proportion, and dendritic coverage of retinal ganglion cells of the common marmoset (callithrix jacchus jacchus).",
860,0,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.,"amyotrophic lateral sclerosis (als), a neurodegenerative disease of unknown etiology, affects motor neurons leading to atrophy of skeletal muscles, paralysis and death. there is evidence for the accumulation of neurofilaments (nf) in motor neurons of the spinal cord in als cases"
861,1,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis., nf are major structural elements of the neuronal cytoskeleton. they play an important role in cell architecture and differentiation and in the determination and maintenance of fiber caliber
862,2,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.," they are composed of three different polypeptides: light (nf-l), medium (nf-m) and heavy (nf-h) subunits. in the present study, we performed a morphological and quantitative immunohistochemical analysis to evaluate the accumulation of nf and the presence of each subunit in control and als cases"
863,3,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.," spinal cords from patients without neurological disease and from als patients were obtained at autopsy. in all als cases there was a marked loss of motor neurons, besides atrophic neurons and preserved neurons with cytoplasmic inclusions, and extensive gliosis"
864,4,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.," in control cases, the immunoreaction in the cytoplasm of neurons was weak for phosphorylated nf-h, strong for nf-m and weak for nf-l. in als cases, anterior horn neurons showed intense immunoreactivity in focal regions of neuronal perikarya for all subunits, although the difference in the integrated optical density was statistically significant only for nf-h"
865,5,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.," furthermore, we also observed dilated axons (spheroids), which were immunopositive for nf-h but negative for nf-m and nf-l. in conclusion, we present qualitative and quantitative evidence of nf-h subunit accumulation in neuronal perikarya and spheroids, which suggests a possible role of this subunit in the pathogenesis of als"
866,6,15564320,quantitative evidence for neurofilament heavy subunit aggregation in motor neurons of spinal cords of patients with amyotrophic lateral sclerosis.,
867,0,15564321,differential effect of plant lectins on mast cells of different origins.,"histamine release induced by plant lectins was studied with emphasis on the carbohydrate specificity, external calcium requirement, metal binding sites, and mast cell heterogeneity and on the importance of antibodies bound to the mast cell membrane to the lectin effect. peritoneal mast cells were obtained by direct lavage of the rat peritoneal cavity and guinea pig intestine and hamster cheek pouch mast cells were obtained by dispersion with collagenase type ia"
868,1,15564321,differential effect of plant lectins on mast cells of different origins.," histamine release was induced with concanavalin a (con a), lectins from canavalia brasiliensis, mannose-specific cymbosema roseum, maackia amurensis, parkia platycephala, triticum vulgaris (wga), and demetallized con a and c. brasiliensis, using 1-300 microg/ml lectin concentrations applied to wistar rat peritoneal mast cells, peaking on 26"
869,2,15564321,differential effect of plant lectins on mast cells of different origins.,"9, 21.0, 29"
870,3,15564321,differential effect of plant lectins on mast cells of different origins.,"1, 24.9, 17"
871,4,15564321,differential effect of plant lectins on mast cells of different origins.,"2, 10.7, 19"
872,5,15564321,differential effect of plant lectins on mast cells of different origins.,"9, and 41.5%, respectively"
873,6,15564321,differential effect of plant lectins on mast cells of different origins., this effect was inhibited in the absence of extracellular calcium. the lectins were also active on hamster cheek pouch mast cells (except demetallized con a) and on rowett nude rat (animal free of immunoglobulins) peritoneal mast cells (except for mannose-specific c
874,7,15564321,differential effect of plant lectins on mast cells of different origins.," roseum, p. platycephala and wga)"
875,8,15564321,differential effect of plant lectins on mast cells of different origins., no effect was observed in guinea pig intestine mast cells. glucose-saturated con a and c
876,9,15564321,differential effect of plant lectins on mast cells of different origins., brasiliensis also released histamine from wistar rat peritoneal mast cells. these results suggest that histamine release induced by lectins is influenced by the heterogeneity of mast cells and depends on extracellular calcium
877,10,15564321,differential effect of plant lectins on mast cells of different origins.," the results also suggest that this histamine release might occur by alternative mechanisms, because the usual mechanism of lectins is related to their binding properties to metals from which depend the binding to sugars, which would be their sites to bind to immunoglobulins. in the present study, we show that the histamine release by lectins was also induced by demetallized lectins and by sugar-saturated lectins (which would avoid their binding to other sugars)"
878,11,15564321,differential effect of plant lectins on mast cells of different origins.," additionally, the lectins also released histamine from rowett nude mast cells that are free of immunoglobulins."
